url,beds,baths,address,price,area
https://www.zillow.com/homedetails/777-Hinman-Ave-APT-33-Evanston-IL-60202/2081829266_zpid/,2,2,"777 Hinman Ave APT 33, Evanston, IL 60202",2500,905
https://www.zillow.com/homedetails/2040-Sherman-Ave-APT-3C-Evanston-IL-60201/3563617_zpid/,2,1,"2040 Sherman Ave APT 3C, Evanston, IL 60201",2400,1050
https://www.zillow.com/b/1926-sherman-ave-evanston-il-BPb2Bs/,3,1,"1926 Sherman Ave, Evanston, IL",3075,
https://www.zillow.com/homedetails/1020-Austin-St-APT-1-Evanston-IL-60202/2105831360_zpid/,4,2,"1020 Austin St APT 1, Evanston, IL 60202",3800,2400
https://www.zillow.com/homedetails/141-Asbury-Ave-APT-3S-Evanston-IL-60202/54531692_zpid/,2,2,"141 Asbury Ave APT 3S, Evanston, IL 60202",1750,1000
https://www.zillow.com/homedetails/1111-Pitner-Ave-2-Evanston-IL-60202/458694540_zpid/,3,1,"1111 Pitner Ave #2, Evanston, IL 60202",3750,1100
https://www.zillow.com/b/340-ridge-ave-evanston-il-5j6ktZ/,2,1,"340 Ridge Ave, Evanston, IL",1800,
https://www.zillow.com/homedetails/831-Mulford-St-Evanston-IL-60202/2080598857_zpid/,2,1,"831 Mulford St, Evanston, IL 60202",1900,1075
https://www.zillow.com/b/1228-oak-ave-evanston-il-9HwDFj/,1,1,"1228 Oak Ave, Evanston, IL",1750,
https://www.zillow.com/b/1228-oak-ave-evanston-il-9HwDFj/,2,1,"1228 Oak Ave, Evanston, IL",2200,
https://www.zillow.com/homedetails/2144-Ashland-Ave-STE-3-Evanston-IL-60201/2083187755_zpid/,1,1,"2144 Ashland Ave Ste 3, Evanston, IL 60201",2350,1150
https://www.zillow.com/homedetails/1512-Dempster-St-Evanston-IL-60202/2068604044_zpid/,3,1,"1512 Dempster St, Evanston, IL 60202",2300,
https://www.zillow.com/homedetails/800-Judson-Ave-2-Evanston-IL-60202/462747396_zpid/,3,2,"800 Judson Ave #2, Evanston, IL 60202",2445,1000
https://www.zillow.com/b/2211-maple-ave-evanston-il-5fvrgz/,1,1,"2211 Maple Ave, Evanston, IL",2599,
https://www.zillow.com/b/2211-maple-ave-evanston-il-5fvrgz/,3,1,"2211 Maple Ave, Evanston, IL",4899,
https://www.zillow.com/homedetails/1911-Colfax-St-Evanston-IL-60201/3517278_zpid/,4,3,"1911 Colfax St, Evanston, IL 60201",5600,
https://www.zillow.com/homedetails/1940-Jackson-Ave-F1-Evanston-IL-60201/440378499_zpid/,2,1,"1940 Jackson Ave #F1, Evanston, IL 60201",2400,800
https://www.zillow.com/homedetails/900-Washington-St-2B-Evanston-IL-60202/2082685821_zpid/,3,2,"900 Washington St #2B, Evanston, IL 60202",2400,1500
https://www.zillow.com/homedetails/811-Chicago-Ave-Evanston-IL-60202/49916303_zpid/,2,2,"811 Chicago Ave, Evanston, IL 60202",3250,1200
https://www.zillow.com/homedetails/1236-Chicago-Ave-APT-301-Evanston-IL-60202/63691688_zpid/,2,1,"1236 Chicago Ave APT 301, Evanston, IL 60202",2995,1200
https://www.zillow.com/homedetails/1122-Sherman-Ave-UNIT-2-Evanston-IL-60202/462069835_zpid/,3,1,"1122 Sherman Ave Unit 2, Evanston, IL 60202",2900,1040
https://www.zillow.com/homedetails/739-W-Brummel-St-3-Evanston-IL-60202/462771989_zpid/,3,2,"739 W Brummel St #3, Evanston, IL 60202",2700,2000
https://www.zillow.com/homedetails/929-Washington-St-Evanston-IL-60202/3566199_zpid/,2,2,"929 Washington St, Evanston, IL 60202",2600,1100
https://www.zillow.com/homedetails/701-Oakton-St-APT-3-Evanston-IL-60202/2114255532_zpid/,1,1,"701 Oakton St APT 3, Evanston, IL 60202",1400,
https://www.zillow.com/homedetails/2018-Lake-St-APT-2-Evanston-IL-60201/455634383_zpid/,3,2,"2018 Lake St APT 2, Evanston, IL 60201",3600,1600
https://www.zillow.com/homedetails/810-Colfax-St-Evanston-IL-60201/3563305_zpid/,4,2,"810 Colfax St, Evanston, IL 60201",5500,1815
https://www.zillow.com/homedetails/2203-Central-St-UNIT-2-Evanston-IL-60201/3376245_zpid/,2,1,"2203 Central St Unit 2, Evanston, IL 60201",2150,1050
https://www.zillow.com/homedetails/114-South-Blvd-APT-2-Evanston-IL-60202/351458051_zpid/,3,2,"114 South Blvd APT 2, Evanston, IL 60202",4000,1500
https://www.zillow.com/homedetails/804-Elmwood-Ave-APT-3S-Evanston-IL-60202/2102596190_zpid/,1,1,"804 Elmwood Ave APT 3S, Evanston, IL 60202",1595,900
https://www.zillow.com/homedetails/1715-Dodge-Ave-B-Evanston-IL-60201/453043071_zpid/,2,1,"1715 Dodge Ave #B, Evanston, IL 60201",2100,684
https://www.zillow.com/homedetails/1805-Hovland-Ct-Evanston-IL-60201/3518325_zpid/,4,2,"1805 Hovland Ct, Evanston, IL 60201",4500,2190
https://www.zillow.com/homedetails/Evanston-IL-60201/463121938_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/homedetails/Evanston-IL-60201/463121975_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/b/1720-maple-ave-evanston-il-5Xj6MF/,1,1,"1720 Maple Ave, Evanston, IL",2450,
https://www.zillow.com/b/1720-maple-ave-evanston-il-5Xj6MF/,2,1,"1720 Maple Ave, Evanston, IL",3100,
https://www.zillow.com/homedetails/822-Michigan-Ave-Evanston-IL-60202/3567018_zpid/,3,2,"822 Michigan Ave, Evanston, IL 60202",4650,2099
https://www.zillow.com/homedetails/1105-Simpson-St-1-Evanston-IL-60201/2082048980_zpid/,3,2,"1105 Simpson St #1, Evanston, IL 60201",3600,1200
https://www.zillow.com/homedetails/8933-Ewing-Ave-APT-1-Evanston-IL-60203/461183790_zpid/,1,1,"8933 Ewing Ave APT 1, Evanston, IL 60203",1450,900
https://www.zillow.com/homedetails/1410-Central-St-APT-3W-Evanston-IL-60201/2101893087_zpid/,2,1,"1410 Central St APT 3W, Evanston, IL 60201",2300,1000
https://www.zillow.com/homedetails/1228-Forest-Ave-3-Evanston-IL-60202/2106599718_zpid/,3,2,"1228 Forest Ave #3, Evanston, IL 60202",3750,2200
https://www.zillow.com/homedetails/835-Seward-St-APT-L1-Evanston-IL-60202/462881983_zpid/,2,1,"835 Seward St APT L1, Evanston, IL 60202",2289,
https://www.zillow.com/homedetails/1918-Maple-Ave-SUITE-2-Evanston-IL-60201/2067786176_zpid/,3,2,"1918 Maple Ave Suite 2, Evanston, IL 60201",4500,1800
https://www.zillow.com/homedetails/817-Chicago-Ave-APT-1-Evanston-IL-60202/2146370977_zpid/,3,3,"817 Chicago Ave APT 1, Evanston, IL 60202",3650,2400
https://www.zillow.com/homedetails/2501-Green-Bay-Rd-403-A-Evanston-IL-60201/462710224_zpid/,3,2,"2501 Green Bay Rd #403-A, Evanston, IL 60201",3595,1400
https://www.zillow.com/homedetails/711-Emerson-St-2-Evanston-IL-60201/446670090_zpid/,4,2,"711 Emerson St #2, Evanston, IL 60201",5700,2100
https://www.zillow.com/homedetails/1920-Maple-Ave-2-Evanston-IL-60201/2112001792_zpid/,4,2,"1920 Maple Ave #2, Evanston, IL 60201",5500,1000
https://www.zillow.com/homedetails/807-Davis-St-UNIT-1307-Evanston-IL-60201/89905663_zpid/,2,2,"807 Davis St Unit 1307, Evanston, IL 60201",3950,1278
https://www.zillow.com/homedetails/1516-Hinman-Ave-APT-103-Evanston-IL-60201/3564677_zpid/,1,1,"1516 Hinman Ave APT 103, Evanston, IL 60201",2175,600
https://www.zillow.com/homedetails/608-Sherman-Ave-APT-1-Evanston-IL-60202/347898343_zpid/,2,1,"608 Sherman Ave APT 1, Evanston, IL 60202",2228,
https://www.zillow.com/homedetails/232-Callan-Ave-APT-1-Evanston-IL-60202/2124169889_zpid/,3,2,"232 Callan Ave APT 1, Evanston, IL 60202",2995,1200
https://www.zillow.com/b/830-judson-ave-evanston-il-5XnCTP/,2,1,"830 Judson Ave, Evanston, IL",2795,
https://www.zillow.com/homedetails/2611-Walnut-Ave-APT-2-Evanston-IL-60201/2067430549_zpid/,2,2,"2611 Walnut Ave APT 2, Evanston, IL 60201",2600,1400
https://www.zillow.com/homedetails/Evanston-IL-60202/454642964_zpid/,2,2,"(undisclosed Address), Evanston, IL 60202",2575,1540
https://www.zillow.com/homedetails/2727-Central-St-APT-2N-Evanston-IL-60201/456931651_zpid/,2,2,"2727 Central St APT 2N, Evanston, IL 60201",1895,
https://www.zillow.com/b/2206-maple-ave-evanston-il-9Hw8VG/,0,1,"2206 Maple Ave, Evanston, IL",2299,
https://www.zillow.com/b/2206-maple-ave-evanston-il-9Hw8VG/,2,1,"2206 Maple Ave, Evanston, IL",3400,
https://www.zillow.com/b/2206-maple-ave-evanston-il-9Hw8VG/,3,1,"2206 Maple Ave, Evanston, IL",5250,
https://www.zillow.com/b/2206-maple-ave-evanston-il-9Hw8VG/,4,1,"2206 Maple Ave, Evanston, IL",5750,
https://www.zillow.com/homedetails/9054-Bennett-Ave-2-Evanston-IL-60203/2080518754_zpid/,3,2,"9054 Bennett Ave #2, Evanston, IL 60203",2200,1378
https://www.zillow.com/homedetails/9237-Lincolnwood-Dr-Evanston-IL-60203/3520500_zpid/,7,2,"9237 Lincolnwood Dr, Evanston, IL 60203",5995,2564
https://www.zillow.com/homedetails/1720-Oak-Ave-UNIT-201-Evanston-IL-60202/87707553_zpid/,2,2,"1720 Oak Ave Unit 201, Evanston, IL 60202",4000,1323
https://www.zillow.com/b/1700-hinman-ave-evanston-il-5Xt8VK/,3,1,"1700 Hinman Ave, Evanston, IL",3400,
https://www.zillow.com/b/1700-hinman-ave-evanston-il-5Xt8VK/,4,1,"1700 Hinman Ave, Evanston, IL",3400,
https://www.zillow.com/homedetails/1916-Maple-Ave-UNIT-2-Evanston-IL-60201/2061569424_zpid/,3,2,"1916 Maple Ave Unit 2, Evanston, IL 60201",4200,1400
https://www.zillow.com/homedetails/1226-Sherman-Ave-APT-1S-Evanston-IL-60202/462880750_zpid/,1,1,"1226 Sherman Ave APT 1S, Evanston, IL 60202",1595,750
https://www.zillow.com/homedetails/2141-Dobson-St-Evanston-IL-60202/3542148_zpid/,3,2,"2141 Dobson St, Evanston, IL 60202",3250,1700
https://www.zillow.com/homedetails/522-Greenwood-St-GE-Evanston-IL-60201/462156900_zpid/,1,1,"522 Greenwood St #Ge, Evanston, IL 60201",2195,850
https://www.zillow.com/b/630-church-st-evanston-il-9HwBfT/,4,1,"630 Church St, Evanston, IL",3300,
"https://www.zillow.com/b/building/42.057144,-87.6859_ll/",2,1,"2147 Ridge Ave, Evanston, IL",2650,
"https://www.zillow.com/b/building/42.057144,-87.6859_ll/",4,1,"2147 Ridge Ave, Evanston, IL",4400,
https://www.zillow.com/homedetails/618-1-2-Church-St-Evanston-IL-60201/2075348428_zpid/,3,1,"618 1/2 Church St, Evanston, IL 60201",2700,
https://www.zillow.com/homedetails/1111-Church-St-APT-404-Evanston-IL-60201/3563876_zpid/,2,2,"1111 Church St APT 404, Evanston, IL 60201",2650,1106
https://www.zillow.com/homedetails/2114-Maple-Ave-UNIT-2-Evanston-IL-60201/461660181_zpid/,3,1,"2114 Maple Ave Unit 2, Evanston, IL 60201",3100,
https://www.zillow.com/homedetails/2725-27-Central-St-2N-Evanston-IL-60201/455235220_zpid/,1,1,"2725-27 Central St #2N, Evanston, IL 60201",1695,800
https://www.zillow.com/homedetails/1229-Leon-Pl-2-Evanston-IL-60201/2097700105_zpid/,3,1,"1229 Leon Pl #2, Evanston, IL 60201",3150,1000
https://www.zillow.com/homedetails/802-Dobson-St-APT-3-Evanston-IL-60202/65556752_zpid/,2,1,"802 Dobson St APT 3, Evanston, IL 60202",2200,1200
https://www.zillow.com/homedetails/1327-Church-St-CH-Evanston-IL-60201/449404474_zpid/,2,1,"1327 Church St #Ch, Evanston, IL 60201",2300,
https://www.zillow.com/homedetails/2311-Lake-St-Evanston-IL-60201/3518799_zpid/,2,1,"2311 Lake St, Evanston, IL 60201",2700,1200
https://www.zillow.com/homedetails/Evanston-IL-60202/461583555_zpid/,2,2,"(undisclosed Address), Evanston, IL 60202",1850,1200
https://www.zillow.com/homedetails/2404-Ridge-Ave-Evanston-IL-60201/2128610357_zpid/,1,2,"2404 Ridge Ave, Evanston, IL 60201",4900,
https://www.zillow.com/homedetails/801-Seward-St-APT-3-Evanston-IL-60202/2057908318_zpid/,3,1,"801 Seward St APT 3, Evanston, IL 60202",2610,1100
https://www.zillow.com/homedetails/1112-Garnett-Pl-UNIT-1-Evanston-IL-60201/460537395_zpid/,4,2,"1112 Garnett Pl Unit 1, Evanston, IL 60201",4350,1200
https://www.zillow.com/homedetails/1637-Orrington-Ave-203-Evanston-IL-60201/448390445_zpid/,2,1,"1637 Orrington Ave #203, Evanston, IL 60201",1877,450
https://www.zillow.com/homedetails/718-Simpson-St-3W-Evanston-IL-60201/460591804_zpid/,3,1,"718 Simpson St #3W, Evanston, IL 60201",3235,
https://www.zillow.com/homedetails/729-Seward-St-APT-1C-Evanston-IL-60202/462007555_zpid/,2,1,"729 Seward St APT 1C, Evanston, IL 60202",1895,
https://www.zillow.com/homedetails/1932-Maple-Ave-APT-A1-Evanston-IL-60201/2098849903_zpid/,3,1,"1932 Maple Ave APT A1, Evanston, IL 60201",3350,
https://www.zillow.com/homedetails/1726-Sherman-Ave-APT-2-Evanston-IL-60201/462431806_zpid/,1,1,"1726 Sherman Ave APT 2, Evanston, IL 60201",1500,700
"https://www.zillow.com/b/building/42.052975,-87.681175_ll/",2,1,"1927 Sherman Ave, Evanston, IL",3150,
https://www.zillow.com/homedetails/907-Washington-St-1A-Evanston-IL-60202/2071905945_zpid/,2,1,"907 Washington St #1A, Evanston, IL 60202",1745,1000
https://www.zillow.com/apartments/evanston-il/2500-green-bay/5ZndwH/,2,1,"2500 Green Bay Rd, Evanston, IL",3095,
https://www.zillow.com/apartments/evanston-il/2500-green-bay/5ZndwH/,3,1,"2500 Green Bay Rd, Evanston, IL",3595,
https://www.zillow.com/homedetails/1121-Leonard-Pl-3-Evanston-IL-60201/2072184493_zpid/,2,1,"1121 Leonard Pl #3, Evanston, IL 60201",2599,1000
https://www.zillow.com/homedetails/1512-Mulford-St-Evanston-IL-60202/3542620_zpid/,3,2,"1512 Mulford St, Evanston, IL 60202",3500,
https://www.zillow.com/b/312-20-lee-st-evanston-il-CkJzRn/,2,1,"312-20 Lee St, Evanston, IL",2445,
https://www.zillow.com/homedetails/228-Callan-Ave-Evanston-IL-60202/2093957983_zpid/,2,1,"228 Callan Ave, Evanston, IL 60202",2090,
https://www.zillow.com/homedetails/325-Kedzie-St-805-3-Evanston-IL-60202/462769973_zpid/,2,1,"325 Kedzie St #805-3, Evanston, IL 60202",2270,
https://www.zillow.com/homedetails/1009-Greenleaf-St-APT-1W-Evanston-IL-60202/3565162_zpid/,1,1,"1009 Greenleaf St APT 1W, Evanston, IL 60202",2000,
https://www.zillow.com/apartments/evanston-il/1001-davis-apartments/Cr6R58/,2,1,"1001 Davis Apartments, 1001 Davis St #1003-4, Evanston, IL 60201",1970,1000
https://www.zillow.com/homedetails/Evanston-IL-60202/2060160305_zpid/,3,2,"(undisclosed Address), Evanston, IL 60202",6000,2000
https://www.zillow.com/homedetails/Evanston-IL-60202/2098489878_zpid/,3,1,"(undisclosed Address), Evanston, IL 60202",5500,1640
https://www.zillow.com/homedetails/1921-Grey-Ave-APT-1-Evanston-IL-60201/2093289652_zpid/,3,1,"1921 Grey Ave APT 1, Evanston, IL 60201",2850,
https://www.zillow.com/homedetails/2140-Dobson-St-Evanston-IL-60202/3542198_zpid/,3,2,"2140 Dobson St, Evanston, IL 60202",3100,
https://www.zillow.com/homedetails/1119-Garnett-Pl-APT-3-Evanston-IL-60201/2059818138_zpid/,3,1,"1119 Garnett Pl APT 3, Evanston, IL 60201",4200,16200
https://www.zillow.com/homedetails/723-Dobson-St-APT-1-Evanston-IL-60202/2113408423_zpid/,3,2,"723 Dobson St APT 1, Evanston, IL 60202",2900,1700
https://www.zillow.com/apartments/evanston-il/1024-noyes-st./5Yy68q/,2,1,"1024 Noyes St, Evanston, IL",2000,
https://www.zillow.com/apartments/evanston-il/1024-noyes-st./5Yy68q/,3,1,"1024 Noyes St, Evanston, IL",3300,
https://www.zillow.com/homedetails/2750-Hampton-Pkwy-APT-P3-Evanston-IL-60201/63689764_zpid/,1,1,"2750 Hampton Pkwy APT P3, Evanston, IL 60201",1695,779
https://www.zillow.com/b/2766-hampton-pkwy-evanston-il-5XjZ2y/,1,1,"2766 Hampton Pkwy, Evanston, IL",1695,
https://www.zillow.com/b/2766-hampton-pkwy-evanston-il-5XjZ2y/,2,1,"2766 Hampton Pkwy, Evanston, IL",2540,
"https://www.zillow.com/b/building/42.06814,-87.691_ll/",1,1,"2752 Hampton Pkwy, Evanston, IL",2490,
"https://www.zillow.com/b/building/42.06814,-87.691_ll/",2,1,"2752 Hampton Pkwy, Evanston, IL",1630,
https://www.zillow.com/homedetails/1618-Payne-St-Evanston-IL-60201/2078010114_zpid/,2,1,"1618 Payne St, Evanston, IL 60201",2195,1574
https://www.zillow.com/apartments/evanston-il/1936-wesley/5Zq2h5/,3,1,"1936 Wesley, 1936 Wesley Ave APT 1B, Evanston, IL 60201",2100,905
https://www.zillow.com/homedetails/835-Judson-Ave-APT-101-Evanston-IL-60202/3566830_zpid/,2,2,"835 Judson Ave APT 101, Evanston, IL 60202",2095,1100
https://www.zillow.com/homedetails/2608-Bennett-Ave-APT-3W-Evanston-IL-60201/462415950_zpid/,2,1,"2608 Bennett Ave APT 3W, Evanston, IL 60201",2400,1150
https://www.zillow.com/apartments/evanston-il/823-hamlin/Cr6KVD/,3,2,"823 Hamlin, 823 Hamlin St, Evanston, IL 60201",4250,
https://www.zillow.com/apartments/evanston-il/2018-pratt/Cr6KVC/,5,2,"2018 Pratt, 2018 Pratt Ct, Evanston, IL 60201",5350,1522
https://www.zillow.com/homedetails/1121-Leonard-Pl-APT-2-Evanston-IL-60201/348745666_zpid/,3,1,"1121 Leonard Pl APT 2, Evanston, IL 60201",3950,1350
https://www.zillow.com/homedetails/822-Seward-St-APT-3B-Evanston-IL-60202/60260908_zpid/,2,1,"822 Seward St APT 3B, Evanston, IL 60202",1950,
https://www.zillow.com/homedetails/2157-Ridge-Ave-APT-1A-Evanston-IL-60201/2081951543_zpid/,4,2,"2157 Ridge Ave APT 1A, Evanston, IL 60201",3250,
https://www.zillow.com/homedetails/802-Dempster-St-APT-1A-Evanston-IL-60202/2100087264_zpid/,1,1,"802 Dempster St APT 1A, Evanston, IL 60202",1600,525
https://www.zillow.com/apartments/evanston-il/304-*2113-15-darrow-building*/BXtB7f/,2,1,"304 - *2113-15 Darrow Building*, 2113-15 Darrow Ave #20600401, Evanston, IL 60201",1750,720
https://www.zillow.com/homedetails/818-Noyes-St-APT-1C-Evanston-IL-60201/456064152_zpid/,2,1,"818 Noyes St APT 1C, Evanston, IL 60201",1670,
https://www.zillow.com/apartments/evanston-il/352-*sharff-apartments*/5fvsrs/,2,1,"352 - *Sharff Apartments*, 419 Ridge Ave #L, Evanston, IL 60202",1945,1000
https://www.zillow.com/apartments/evanston-il/816-simpson-st/5YC9qK/,2,1,"164 - 816 Simpson Street*, 816 Simpson St #17978576, Evanston, IL 60201",1900,
https://www.zillow.com/homedetails/811-Dobson-St-APT-1E-Evanston-IL-60202/2122652574_zpid/,2,1,"811 Dobson St APT 1E, Evanston, IL 60202",2195,1800
https://www.zillow.com/homedetails/1838-Ashland-Ave-APT-1F-Evanston-IL-60201/2119252882_zpid/,2,1,"1838 Ashland Ave APT 1F, Evanston, IL 60201",2100,900
https://www.zillow.com/homedetails/Evanston-IL-60202/3567608_zpid/,2,1,"(undisclosed Address), Evanston, IL 60202",1900,900
https://www.zillow.com/homedetails/2742-Hampton-Pkwy-APT-K2-Evanston-IL-60201/63689762_zpid/,1,1,"2742 Hampton Pkwy APT K2, Evanston, IL 60201",1200,541
https://www.zillow.com/apartments/evanston-il/361-*2620-central-street-llc*/5fvqny/,2,1,"2620 Central St, Evanston, IL",2095,
https://www.zillow.com/apartments/evanston-il/361-*2620-central-street-llc*/5fvqny/,3,1,"2620 Central St, Evanston, IL",2850,
https://www.zillow.com/apartments/evanston-il/907-washington/5XjZnJ/,2,1,"907 Washington St, Evanston, IL",1745,
https://www.zillow.com/apartments/evanston-il/1575-oak/5XjMVf/,0,1,"1575 Oak, 1575 Oak Ave APT 68, Evanston, IL 60201",1475,
https://www.zillow.com/apartments/evanston-il/1806-12-central/9Hw7Nr/,0,1,"1806-12 Central, 1806 Central St #9, Evanston, IL 60201",1395,450
https://www.zillow.com/apartments/evanston-il/2600-10-eastwood-ave/CnhWFY/,0,1,"2600-10 Eastwood Ave, Evanston, IL",1295,
https://www.zillow.com/apartments/evanston-il/941-chicago/Cjf6vn/,1,1,"941 Chicago, 941 Chicago Ave #Ed0a1eb81, Evanston, IL 60202",1595,
https://www.zillow.com/apartments/evanston-il/725-washington-st/CrVKHv/,0,1,"725 Washington St, 725 Washington St APT 204, Evanston, IL 60202",1245,350
https://www.zillow.com/apartments/evanston-il/2306-central/BNgTxz/,1,1,"2306 Central, 2306-12 Central St #2306-3N, Evanston, IL 60201",1625,700
https://www.zillow.com/apartments/evanston-il/2605-prairie-1903-1911-central/5XjXxc/,0,1,"2605 Prairie/1903- 1911 Central, 1903 Central St #E436e6850, Evanston, IL 60201",1195,494
https://www.zillow.com/apartments/evanston-il/493-sheridan-rd/5XmqsY/,3,4,"493 Sheridan Rd, 493 Sheridan Rd APT 201, Evanston, IL 60202",4250,2550
https://www.zillow.com/homedetails/Evanston-IL-60201/463125511_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/apartments/evanston-il/541-hinman/5XjKCJ/,1,1,"541 Hinman, 541 Hinman Ave APT G1, Evanston, IL 60202",1635,1000
https://www.zillow.com/apartments/evanston-il/801-dobson/Ck39XS/,1,1,"801 Dobson St, Evanston, IL",1600,
https://www.zillow.com/apartments/evanston-il/801-dobson/Ck39XS/,2,1,"801 Dobson St, Evanston, IL",1925,
https://www.zillow.com/apartments/evanston-il/1025-dempster-st/CgxJJ2/,1,1,"1025 Dempster St, 1025 Dempster St #0bc052e88, Evanston, IL 60201",1795,
https://www.zillow.com/apartments/evanston-il/2527-jackson/5XjMKy/,1,1,"2527 Jackson, 2527 Jackson Ave, Evanston, IL 60201",1495,590
https://www.zillow.com/apartments/evanston-il/2525-37-eastwood/BmKQDT/,2,1,"2525-37 Eastwood, 2525-37 Eastwood Ave #2B, Evanston, IL 60201",1795,750
https://www.zillow.com/apartments/evanston-il/the-gem-museum-suites/Cjn8fB/,1,1,"The GEM Museum Suites, 1555 Oak Ave #55b585941, Evanston, IL 60201",2500,
https://www.zillow.com/apartments/evanston-il/amli-evanston/5Xk3zW/,1,1,"737 Chicago Ave, Evanston, IL",2548,
https://www.zillow.com/apartments/evanston-il/amli-evanston/5Xk3zW/,2,1,"737 Chicago Ave, Evanston, IL",3273,
https://www.zillow.com/apartments/evanston-il/the-park-evanston/5Xj9yQ/,0,1,"1630 Chicago Ave, Evanston, IL",2467,
https://www.zillow.com/apartments/evanston-il/the-park-evanston/5Xj9yQ/,1,1,"1630 Chicago Ave, Evanston, IL",2746,
https://www.zillow.com/apartments/evanston-il/the-park-evanston/5Xj9yQ/,2,1,"1630 Chicago Ave, Evanston, IL",3800,
https://www.zillow.com/apartments/evanston-il/1717-evanston/5XkjCw/,0,1,"1717 Ridge Ave, Evanston, IL",2426,
https://www.zillow.com/apartments/evanston-il/1717-evanston/5XkjCw/,1,1,"1717 Ridge Ave, Evanston, IL",2605,
https://www.zillow.com/apartments/evanston-il/1717-evanston/5XkjCw/,2,1,"1717 Ridge Ave, Evanston, IL",3776,
https://www.zillow.com/apartments/evanston-il/1717-evanston/5XkjCw/,3,1,"1717 Ridge Ave, Evanston, IL",4896,
https://www.zillow.com/apartments/evanston-il/central-station/5XkmZp/,0,1,"1720 Central St, Evanston, IL",2505,
https://www.zillow.com/apartments/evanston-il/central-station/5XkmZp/,1,1,"1720 Central St, Evanston, IL",2875,
https://www.zillow.com/apartments/evanston-il/central-station/5XkmZp/,2,1,"1720 Central St, Evanston, IL",4034,
https://www.zillow.com/apartments/evanston-il/1420-chicago/5XqzkH/,3,2,"1420 Chicago, 1420 Chicago Ave APT 2A, Evanston, IL 60201",3395,
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,0,1,"1706 Sherman Ave, Evanston, IL",2500,
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,1,1,"1706 Sherman Ave, Evanston, IL",2700,
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,2,1,"1706 Sherman Ave, Evanston, IL",4300,
https://www.zillow.com/b/1706-sherman-ave.-evanston-il-CjhL74/,3,1,"1706 Sherman Ave, Evanston, IL",5100,
https://www.zillow.com/apartments/evanston-il/550-sheridan-square/5hJ47z/,1,1,"550 Sheridan Sq, Evanston, IL",3250,
https://www.zillow.com/apartments/evanston-il/550-sheridan-square/5hJ47z/,2,1,"550 Sheridan Sq, Evanston, IL",4250,
https://www.zillow.com/apartments/evanston-il/1009-davis/CkBTbH/,0,1,"1009 Davis St, Evanston, IL",1450,
https://www.zillow.com/apartments/evanston-il/1009-davis/CkBTbH/,1,1,"1009 Davis St, Evanston, IL",1475,
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,0,1,"620 Church St, Evanston, IL",1200,
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,2,1,"620 Church St, Evanston, IL",1630,
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,3,1,"620 Church St, Evanston, IL",2700,
https://www.zillow.com/apartments/evanston-il/carlson-building/CrkcWF/,4,1,"620 Church St, Evanston, IL",3300,
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,0,1,"1715 Chicago Ave, Evanston, IL",2465,
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,1,1,"1715 Chicago Ave, Evanston, IL",2469,
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,2,1,"1715 Chicago Ave, Evanston, IL",3390,
https://www.zillow.com/apartments/evanston-il/evanston-place/5XjCsW/,3,1,"1715 Chicago Ave, Evanston, IL",5472,
https://www.zillow.com/apartments/evanston-il/temple-lofts/CqxffC/,1,1,"1453 Maple Ave, Evanston, IL",3395,
https://www.zillow.com/apartments/evanston-il/temple-lofts/CqxffC/,2,1,"1453 Maple Ave, Evanston, IL",4149,
https://www.zillow.com/apartments/evanston-il/cheltenham-court-mansions/CnFxkR/,2,1,"531-539 Hinman Ave, Evanston, IL",2595,
https://www.zillow.com/apartments/evanston-il/cheltenham-court-mansions/CnFxkR/,3,1,"531-539 Hinman Ave, Evanston, IL",2995,
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,1,1,"610 Hinman Ave, Evanston, IL",1645,
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,2,1,"610 Hinman Ave, Evanston, IL",1945,
https://www.zillow.com/apartments/evanston-il/605-hinman/5Ztc5t/,3,1,"610 Hinman Ave, Evanston, IL",2495,
https://www.zillow.com/apartments/evanston-il/800-810-michigan/CgxDRY/,1,1,"800 Michigan Ave, Evanston, IL",1695,
https://www.zillow.com/apartments/evanston-il/800-810-michigan/CgxDRY/,3,1,"800 Michigan Ave, Evanston, IL",3145,
https://www.zillow.com/apartments/evanston-il/evanston-gateway/CkCjrs/,1,1,"100 Chicago Ave, Evanston, IL",2100,
